Feature1,Feature2,Feature3,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature13,Feature16,Feature17,Feature18,Feature19,Feature4_B,Feature4_C,Feature4_D,Feature12_Y,Feature12_Z,Feature14_Category2,Feature14_Category3,Feature15_Option2,Feature15_Option3,Feature15_Option4,Feature20_dog,Feature20_some other,Feature1_Feature2_Interaction
47,0.047905838,-1.283869852,0,507.6797004,0.091346467,7.867847635,-3.027745332,3.971374151,3,0,10.03872728,13.9763339,1,Low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2.251574369
60,0.479463867,1.304862592,0,507.6797004,2.537915033,5.234747435,1.448612214,4.936186213,1,0,10.03872728,10.64117785,0,High,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28.76783202
47,0.572368034,-0.674849829,0,579,0.746792827,6.263047067,-1.546614828,3.016661532,7,0,10.03872728,8.242470375,0,Medium,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,26.9012976
29,0.189008278,0.738924859,0,507.6797004,2.378952382,9.21456311,-0.807472407,4.936186213,5,2,10.13322059,12.63513646,1,High,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.481240054
47,0.185041731,-0.290203401,0,507.6797004,1.967429033,3.330632535,-3.2356686,4.936186213,1,1,10.03872728,6.145051161,1,High,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,8.696961342
47,0.719720194,-1.061166397,1,507.6797004,0.160072849,5.369518857,-0.016255189,4.936186213,14,0,10.03872728,6.431595665,1,Low,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,33.82684913
29,0.308429351,-0.476369059,0,138,0.529278185,4.495570863,0.628395465,4.936186213,1,0,10.03872728,7.472464798,1,Medium,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8.944451183
47,0.710255996,0.568694988,0,507.6797004,0.372198777,3.028839972,-0.339699145,4.936186213,2,0,10.03872728,13.67493087,1,Medium,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,33.38203182
47,0.517495142,-1.396787911,0,507.6797004,0.034392811,1.268504803,0.098259491,7.016550314,2,0,6.256225128,9.81453291,1,High,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,24.32227168
97,0.366938323,-1.765691081,0,507.6797004,0.704422723,0.661014848,0.659265765,4.944542403,10,0,10.95397499,9.555520043,0,High,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,35.59301731
78,0.045772087,0.887267139,0,723,0.131107134,2.343402045,-0.797436576,2.080288001,5,1,10.03872728,11.33620347,1,Low,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,3.570222774
38,0.972501868,-1.808416407,0,997,0.333594411,1.804000382,1.792313052,4.936186213,7,0,11.01624543,11.55368129,1,Low,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,36.955071
47,0.380012029,0.511375218,0,793,0.25289604,4.851323809,3.212957378,4.936186213,3,0,10.03872728,11.03260979,1,High,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,17.86056534
74,0.789635508,1.362046795,0,560,0.064403578,5.122395349,0.264683272,6.140948227,4,2,7.132264532,14.81649937,1,Medium,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,58.43302762
47,-0.461780793,1.003896296,0,1016.223128,1.300065113,2.386106285,3.443176854,4.936186213,4,0,10.66723434,13.2708494,1,High,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-21.70369726
47,0.897785005,0.873557261,0,905,2.758060349,7.192271115,2.73851555,4.936186213,3,0,10.03872728,8.763897638,1,Low,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,42.19589522
47,0.072126853,-0.135701017,0,507.6797004,1.365528428,3.18413451,0.885859698,4.936186213,8,0,10.03872728,6.416820409,1,Low,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3.389962068
40,0.28138106,-0.347316466,0,794,1.680376435,1.526292842,1.579800604,4.958813607,1,1,10.36438474,12.97660212,1,Medium,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,11.25524241
70,-0.473034192,-0.635110546,0,39.23601078,0.022509993,2.585446949,-0.166151001,7.056096925,1,0,10.03872728,6.109493782,1,Low,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-33.11239342
30,0.612978888,-0.831974604,0,507.6797004,0.780133027,0.219095966,1.419820532,4.936186213,8,0,10.62547492,7.725806962,1,High,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,18.38936665
22,0.643454301,-0.549272139,0,961,0.560051531,1.372668876,-2.243091265,4.936186213,2,0,10.03872728,5.153383245,1,High,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,14.15599461
75,0.391899601,-0.73846608,0,465,0.623616836,1.567680067,0.233465218,5.980434553,2,0,8.495305567,12.69011961,1,Low,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29.39247007
35,0.627677574,0.808634399,0,507.6797004,1.503510808,4.821473107,-2.791121618,4.936186213,8,0,9.958343468,8.799982622,1,High,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,21.96871508
84,0.866223931,0.4985256,0,81,0.665112169,1.846938788,-0.99285553,4.936186213,4,2,9.195183195,12.93121238,1,Low,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,72.76281021
47,0.838074616,-1.174917214,0,507.6797004,2.111085821,4.116432906,-2.206330516,4.936186213,2,0,10.03872728,5.344844918,1,Medium,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,39.38950696
47,0.25229016,1.130326155,0,495,0.685093488,1.918361886,-2.27026537,7.052890818,5,0,7.733962839,6.114117106,1,High,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11.85763752
4,0.041597015,-0.032834515,0,507.6797004,4.001787437,2.031029885,-0.459842099,4.936186213,9,1,10.03872728,12.71476055,1,Medium,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.166388058
49,0.239646759,0.36579599,0,507.6797004,1.321254097,2.393055332,-0.689610564,4.936186213,2,0,12.87143693,8.282394495,1,Low,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,11.74269118
47,0.819505413,-1.373393833,0,447,1.295732671,2.093177411,-0.563380171,4.936186213,5,0,10.03872728,7.666320334,0,High,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.51675442
63,0.658916843,-1.276196158,1,507.6797004,1.430060898,2.139496093,-1.769298351,2.935291171,2,0,15.12958207,10.36388362,0,Low,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,41.51176111
47,0.124500226,0.834480117,0,54,0.053888412,2.485260465,1.63154946,4.936186213,2,0,10.03872728,13.56084805,1,High,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.851510645
47,0.164276061,0.072939311,0,507.6797004,0.841989228,5.674649811,-1.813309539,2.9754835,11,0,10.03872728,10.76267433,1,Medium,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7.720974868
47,0.265148085,-1.307666849,0,507.6797004,1.341909786,1.295673028,2.451182791,4.936186213,2,1,13.76639609,7.699164468,1,Low,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12.46196002
47,0.854289156,1.225391148,0,250,1.49978038,4.057460515,-2.011087869,3.842264376,1,1,13.63218285,11.51703148,0,High,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,40.15159033
47,0.39796535,1.947238354,0,507.6797004,0.603413755,1.773727826,-0.508302147,5.198016923,9,0,13.86794533,9.613177165,0,Medium,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,18.70437147
47,0.33965399,-0.100950867,0,507.6797004,2.191979189,3.283105888,1.843461585,5.264972796,2,2,8.236919253,9.815817657,1,High,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,15.96373754
50,0.225653185,2.775167555,0,507.6797004,2.387300632,2.692050441,-0.92818089,4.936186213,3,0,12.06810048,9.025585647,1,Medium,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,11.28265923
47,0.673921935,0.635227579,0,418,1.299960578,4.573061987,-1.295917656,4.936186213,1,0,10.03872728,6.439989691,0,Low,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,31.67433094
47,0.968038893,-1.041761098,0,558,1.939677935,4.191148791,-2.134517374,3.05344653,12,1,13.25458452,11.58895237,1,High,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,45.49782796
17,0.079349746,1.247217786,0,803,0.57134252,3.951013032,-2.280077864,4.936186213,7,0,5.969376815,5.298729965,1,High,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.348945677
47,0.502726517,0.02198096,0,81,0.129607606,1.691600327,-1.157851063,3.076052384,1,1,9.896495963,13.1026078,0,High,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,23.6281463
47,0.902545196,0.178749118,0,507.6797004,0.608856309,7.662256187,-1.146970621,6.106372025,1,1,10.03872728,13.00698891,0,Medium,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,42.41962422
35,0.267578597,1.390876327,0,820,0.314022808,1.43186823,0.877633919,6.130669519,2,0,10.03872728,11.04316643,0,High,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9.365250884
73,0.339036414,0.392766137,0,507.6797004,0.594071387,3.967977925,0.85099124,4.936186213,10,0,8.732895241,9.856221405,0,Medium,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,24.74965821
92,0.493457836,-2.360150289,0,788,0.422388335,1.964577429,0.660833974,3.967556081,7,1,15.01046209,14.45834719,1,Medium,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,45.39812091
47,0.140123924,0.048126104,0,82,0.402228487,5.746433853,0.099019762,3.753180369,15,2,7.559080717,5.392017217,1,Low,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.585824434
47,0.803784667,0.815239713,0,507.6797004,0.818187208,15.50549691,-0.695611386,4.936186213,4,0,10.03872728,14.71785823,0,Medium,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,37.77787936
71,-0.476438012,1.481989961,0,487.703111,0.19738452,5.116485796,0.001306402,4.936186213,2,1,11.51547522,8.699879758,1,High,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-33.82709885
67,0.058820858,2.789553483,0,507.6797004,0.542990403,6.192551723,-1.325040398,0.997760687,3,0,10.03872728,13.36488354,0,Low,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,3.940997477
47,0.664750245,-0.602318779,0,901,0.302869608,3.767627541,0.947156652,9.16686481,2,1,10.03872728,11.07759581,1,High,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,31.24326152
62,0.545297956,-2.497064724,0,580,7.73418245,2.599686742,0.307916734,2.114603084,1,1,8.489896361,8.088990425,1,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,33.80847327
47,0.929638109,-0.211529413,0,320,0.536447333,3.360472204,-0.072076473,4.936186213,11,0,11.05477808,5.09441606,1,High,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,43.69299111
47,0.782640963,-0.088881329,1,881,0.599413617,4.668925777,1.449876399,4.936186213,9,1,10.03872728,7.969785425,1,High,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36.78412527
5,0.036019603,0.932571283,0,315,0.069349537,3.641455919,2.153832281,4.936186213,6,0,10.03872728,9.726084114,1,High,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.180098015
47,-0.317073823,0.304296377,0,679.9165184,0.064904609,0.733284262,-0.517794756,5.947851149,2,0,10.03872728,9.474572086,1,Medium,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,-14.90246969
55,0.867829918,0.800087694,0,56,0.728708555,4.906211163,0.692505323,7.009386766,1,1,8.083375282,10.25132703,1,Medium,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,47.7306455
47,0.018335647,-0.496933093,0,507.6797004,2.743224037,1.23897705,-0.680872597,4.936186213,12,0,10.03872728,6.98890816,1,Low,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.861775392
47,0.373464766,1.33505658,0,848,1.294668643,2.487550375,3.603248709,3.074978465,2,2,10.03872728,6.676199159,0,High,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17.55284401
38,0.833091754,-0.801778984,0,616,3.490809122,4.314657832,-4.07542762,4.936186213,10,0,8.466455497,10.89833061,0,Low,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,31.65748666
49,0.249335615,-0.325837231,0,784,0.963703248,5.987114133,-0.051815469,4.936186213,2,0,10.03872728,10.52281164,1,High,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,12.21744512
8,0.012181871,-0.794081605,0,507.6797004,0.804445988,2.346826384,-2.690656464,4.936186213,5,0,11.88234453,9.246921088,0,Low,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.097454969
47,0.34057236,0.229805281,0,507.6797004,0.244618752,1.484096288,-0.982483331,4.936186213,1,0,11.20828335,10.37493564,1,High,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16.00690092
47,0.948496342,2.840980289,0,950.9653753,0.035098463,4.259233796,3.069362949,4.936186213,14,1,10.03872728,8.994529009,1,High,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,44.57932806
62,0.915690299,0.243196822,0,495,0.408042686,3.360472204,1.833119723,4.936186213,4,1,10.03872728,5.665842855,1,High,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56.77279855
47,0.852778835,0.466620574,0,507.6797004,0.226682633,3.360472204,-4.05724256,5.115385895,1,0,10.03872728,14.51662072,0,Low,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,40.08060526
47,0.200618688,-1.348655973,0,24.7016286,3.211280629,3.213686171,0.184876572,4.936186213,4,0,10.27135351,14.44032447,0,Low,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9.429078341
66,0.407818742,-0.227925473,0,507.6797004,0.037319749,3.803696502,0.413706683,4.936186213,3,2,10.95525702,10.62337307,1,Medium,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,26.91603697
47,0.979425933,-1.092393687,0,507.6797004,0.043900093,1.441824401,-0.582048365,6.00501516,5,0,10.03872728,14.63575293,1,Low,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,46.03301885
31,0.489261201,0.701667539,0,214,2.136571019,1.873117866,0.078880761,4.936186213,2,0,10.50850223,11.94129682,1,High,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,15.16709723
10,0.436689357,1.435644706,0,797,0.120928292,6.260554187,-1.916143102,4.936186213,2,1,10.79024343,14.39212177,1,Medium,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,4.366893571
47,0.400469582,-0.291065456,0,963,1.206897063,7.884404491,1.024460411,4.043928614,2,1,10.23962035,10.0251711,1,High,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,18.82207037
14,0.317697502,-1.203525523,0,449,1.142731204,5.888619679,-1.735789726,4.936186213,6,0,10.09264334,13.03916489,1,Low,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4.447765034
47,0.343231281,1.394179365,0,798,0.443758701,5.053230096,-1.603666999,4.936186213,2,0,9.394519672,10.33871557,1,High,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,16.1318702
47,0.44438377,-0.44436762,0,507.6797004,1.336489214,4.402435907,0.560667548,4.936186213,3,2,9.862340829,14.53990569,1,Low,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,20.88603721
47,0.923523391,1.053680931,0,507.6797004,0.438594775,6.15301948,0.317015961,4.936186213,2,0,10.20615998,6.249801957,1,Low,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,43.40559935
47,1.289375645,-0.373227909,0,822.8864779,0.996084713,3.753931577,2.782932686,2.201728704,9,0,10.36716593,6.864089435,0,High,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,60.60065531
14,0.762768902,0.920754797,0,875,1.992942637,11.13537009,1.400045153,4.936186213,3,0,10.03872728,10.74296676,1,High,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10.67876462
47,0.783784328,-0.056894508,0,507.6797004,0.366624308,1.314569986,0.953195141,4.936186213,3,1,11.56922641,14.14145459,1,High,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,36.83786342
47,0.42392203,-0.001029147,0,507.6797004,0.054401448,5.829861284,2.427555004,4.936186213,17,0,10.03872728,5.470134985,0,High,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,19.9243354
47,0.582821481,0.326314142,0,780,0.188868044,2.054636643,-1.560130075,4.936186213,1,0,10.03872728,10.39281075,0,High,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,27.39260963
47,0.789337987,-1.299245149,0,549.8187157,0.024797781,3.360472204,-5.212814539,4.085514847,4,1,10.03872728,10.25497554,1,High,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.09888539
47,0.330877656,1.358020678,0,507.6797004,0.720840057,4.450180182,-1.27771055,4.936186213,11,1,10.03872728,14.64198716,0,Low,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,15.55124981
6,0.397417934,-0.739822706,0,507.6797004,2.745160553,3.157797288,-1.827215068,4.936186213,4,2,11.60969707,13.04156844,1,Low,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.384507603
47,0.265082269,0.957812489,0,507.6797004,2.365390914,17.94600617,3.509429438,10.97534742,5,0,10.94655925,5.701561122,1,Medium,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12.45886664
47,0.04493878,-0.475087121,0,507.6797004,0.103647433,4.257174573,2.592376462,4.936186213,5,0,4.91351207,14.58888655,0,High,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.112122679
75,0.016233653,1.561605927,0,507.6797004,0.268693588,3.214473793,-0.541097005,4.936186213,4,0,10.03872728,9.57609393,1,High,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1.217523998
47,0.272437795,1.088484996,0,507.6797004,0.997090759,5.863335936,-0.126254015,2.982711146,1,2,10.03872728,7.207586064,1,Low,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,12.80457638
70,0.941173533,1.153754957,0,228,0.421588982,3.360472204,0.055880298,4.936186213,1,1,11.26531761,12.90203209,0,Low,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,65.88214731
40,0.324238008,2.004926178,0,428,0.378652528,6.325786559,0.387985271,4.936186213,1,1,10.03872728,13.79524129,1,Medium,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,12.96952032
60,0.888572199,-0.510035096,0,138,0.39780569,4.219534537,-0.163834482,5.065010603,6,0,9.282703232,11.82850724,1,High,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,53.31433191
36,0.118122631,0.25394742,0,507.6797004,0.004948839,1.862061067,4.574285147,4.936186213,3,1,10.03872728,10.00137547,0,Low,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4.252414704
12,0.67466945,0.347362821,0,155,0.107772795,3.360823561,-0.57376961,4.907142912,1,0,10.03872728,8.254593061,1,Low,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,8.096033406
47,0.328577103,-1.054209136,0,206,0.274560742,3.382625532,-1.027414457,4.936186213,12,1,10.03872728,5.326577357,1,High,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15.44312383
47,0.892484737,0.030819098,0,78,1.055703182,4.276993187,1.34305541,4.957102097,10,0,10.03872728,8.364346193,1,High,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,41.94678265
47,0.697735275,-1.712158339,0,803,2.843916224,2.388478068,1.598754318,4.936186213,12,0,9.136911488,11.28739347,1,High,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,32.79355793
62,0.342129443,-0.93674157,0,507.6797004,1.254701482,7.334422213,-1.701425611,4.936186213,1,1,9.542216103,8.409525802,1,Medium,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,21.21202548
58,0.487533666,1.588207906,0,171,1.577229615,3.598403375,-1.910901495,4.936186213,2,2,10.03872728,8.124352092,0,Medium,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28.27695262
76,0.234641181,0.355630801,0,32,0.266998385,4.322623202,0.375952657,4.936186213,4,0,9.711704609,11.29641316,1,Low,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,17.83272978
18,0.030110436,-0.29508246,0,85,0.145039195,3.574456687,2.78100005,4.936186213,6,0,10.03872728,8.746594271,1,High,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.541987847
47,0.06473312,0.323707352,0,935,0.483992173,0.394939606,0.193359721,1.118375001,2,0,10.03872728,11.03348742,1,Medium,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3.04245664
1,0.921490068,0.408372949,0,-183.9537477,0.126956891,0.530745679,0.421201392,4.936186213,2,0,9.870018881,5.014741446,0,Medium,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.921490068
84,0.739568841,1.48285616,0,225,0.167097234,3.360472204,-3.751165656,3.977195282,7,0,9.04979157,9.460698285,0,Low,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,62.12378267
77,0.665956123,0.170823747,0,751,0.384988454,3.127613944,-1.231075078,3.980235237,14,1,10.81681777,8.370998729,0,High,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,51.27862148
47,0.913136347,2.417903858,0,536,1.707180099,1.815895553,3.738543314,4.936186213,4,0,9.54456236,9.595030715,0,Medium,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,42.91740832
